STATION,NAME,LONGITUDE,LATITUDE
04000300202,Manning Drain,-82.86931310976,42.31226551254
04000400102,Pike Creek,-82.84298998474,42.31352651254
04000500102,Puce River,-82.78100960968,42.29956751253
04000500202,Puce River,-82.79017410969,42.22888063747
04000500302,Puce River,-82.78883348469,42.27742738751
04000700102,Belle River,-82.71123273461,42.29581113753
04000700202,Belle River,-82.71819185962,42.23044538747
04001000102,Ruscom River,-82.62404598453,42.29391888753
04001000202,Ruscom River,-82.61653173453,42.23234688747
04001000302,Ruscom River,-82.61438285952,42.24355613748
04001300102,Thames River,-82.45281585937,42.31879076255
04001300302,Thames River,-82.45307985937,42.31851063755
04001300402,Thames River,-82.45342623437,42.31822663755
04001300502,Tilbury Creek,-82.45332460937,42.29047688752
04001300602,Baptiste Creek,-82.43577610936,42.30404451254
04001300702,Thames River,-82.32051898425,42.35582876258
04001300782,Thames River,-82.32051835925,42.35582826258
04001300802,Thames River,-82.31961035925,42.35502426258
04001300902,Thames River,-82.21040773415,42.39408588762
04001300983,Thames River,-82.21040698415,42.39408538762
04001301002,Thames River,-82.20966060915,42.39366726262
04001301102,Newbiggen Creek,-81.66736648364,42.72508938793
04001301202,Dingman Creek,-81.30527960831,42.90833726310
04001301302,Thames River,-81.33185760833,42.96307301315
04001301402,North Thames River,-81.18229185819,43.04171663822
04001301502,North Thames River,-81.14530060816,43.25554963842
04001301602,South Thames River,-80.77928185782,43.12633763830
04001301702,Cedar Creek,-80.77084185781,43.12741876330
04001301802,Thames River,-80.69037185773,43.20287576337
04001301902,Thames River,-82.21010035915,42.39391588762
04001305002,North Thames River,-81.16853660818,43.09624413827
04001305102,Thames River,-81.15017260816,42.96867226315
04001305202,Dorcester Swamp Creek,-81.05508960807,42.97574488816
04001305302,Thames River,-81.18753748320,42.97290313816
04001305405,Storm Drain (Avon River),-81.01493098303,43.36676751353
04001305502,Thames River,-80.84909448288,43.30582188847
04001305602,North Thames River,-81.19118223320,43.24024813841
04001305702,White Ash Creek,-81.96646223392,42.54382126276
04001305802,Thames River,-82.07167160902,42.51391626273
04001305902,Lawton Drain,-81.05404073307,42.97192351316
04001306002,Dorcester Swamp Creek,-81.05284260807,42.97637063816
04001306102,Turkey Creek,-81.36270998336,42.80653838800
04001306202,Komoka Creek,-81.45678485845,42.94370551313
04001306302,Komoka Creek,-81.44090948343,42.93796101313
04001306402,Trout Creek,-81.08411185810,43.26643988843
04001306502,Sharon Creek,-81.40137660839,42.88516863808
04001306602,Trout Creek,-80.98515885801,43.25235763842
04001306702,North Thames River,-81.16860410818,43.28712501345
04001306802,Reynolds Creek,-80.95212698298,42.97333726316
04001306902,Foldens Creek,-80.81909398285,43.04337426322
04001307002,Reynolds Creek,-80.80168698284,42.97016513816
06014200202,Shelter Valley Brook,-77.99114073022,44.02557151414
06014600102,Colborne Creek,-77.90073923013,43.98715926410
06014800102,Salem Creek,-77.83750610508,44.00415301412
06015100102,Proctors Creek,-77.72429572997,44.02803326414
06015200102,Smithfield Creek,-77.67093422992,44.04097976415
06015700302,Consecon Creek,-77.28512935456,44.03077901414
06016300102,Bloomfield Creek,-77.24647410453,43.97329951409
06017200102,Black Creek,-77.09041547938,43.93569101406
06018000102,Millhaven Creek,-76.74035072905,44.19387363930
06018000202,Millhaven Creek,-76.60128585392,44.40682138949
06018000302,Millhaven Creek,-76.78015447909,44.21406026431
06018000402,Millhaven Creek,-76.72701160404,44.26148363936
06018000502,Millhaven Creek,-76.71673360403,44.28516626438
06018300102,Collins Creek,-76.61556610394,44.23874363934
06018300202,Collins Creek,-76.61269672893,44.25642601435
07000000101,Havilland Bay (Whitefish Bay),-84.40773523619,46.81752076674
07000900102,Goulais River,-84.42227823621,46.71874664165
07000900202,Goulais River,-84.05008048586,46.77569764170
07000900302,Goulais River,-84.38207161117,46.72340289165
07002000102,Stokely Creek,-84.35499111115,46.78495889171
07002000202,Stokley Creek,-84.39940636119,46.80775864173
07002800102,Harmony River,-84.42630123621,46.92817389184
07003100102,Batchawana River,-84.52848673631,46.93293889185
07003200102,Pancake River,-84.65641536143,46.96093514187
08001000102,Hickory Creek,-82.03325710898,43.10129826328
08001000202,Hickory Creek,-82.07468948402,43.11032876329
08002100102,The Cut,-81.86423723383,43.22164988839
08002100202,The Cut (Ausable River),-81.81385685878,43.19331251336
08002200102,Ausable River,-81.76390998373,43.31307001348
08002200202,Decker Creek,-81.85541310882,43.17584863835
08002200302,Cameron Drain,-81.69232473367,43.16931013834
08002200402,Parkhill Creek,-81.68058498365,43.16961563834
08002200502,Ausable River tributary,-81.51881835850,43.28219838845
08002200602,Ausable River,-81.49900523349,43.36001501352
08002200702,Hensall Creek,-81.52282998351,43.42773888858
08002200802,Ausable River,-81.33633660833,43.44477176360
08002200902,Parkhill Creek,-81.70236498368,43.18734138836
08002201002,Little Ausable River,-81.44766010844,43.18090601335
08002201102,Ausable River,-81.52788110851,43.26377088843
08002201202,Parkhill Creek,-81.72901585870,43.18501313836
08002201302,Ausable River,-81.75704023373,43.31183826347
08002201402,Little Ausable River,-81.41382073341,43.29468363846
08002201502,Ausable River,-81.68054298365,43.06689576325
08002201602,Ausable River,-81.50944723350,43.36211688852
08002201702,Ausable River,-81.45740548345,43.35868238852
08004000102,Bayfield River,-81.69862473367,43.56893001371
08004000202,Bayfield River,-81.40662223340,43.53778338868
08004000302,Silver Creek,-81.39890785839,43.53656301368
08004000402,Liffy Ditch,-81.28408248329,43.50595163866
08004000502,Liffy Ditch,-81.28926973329,43.50294038865
08004000602,Bayfield River,-81.55768523354,43.58883838873
08004000783,Bayfield River,-81.69863360867,43.56893613871
08004000802,Bayfield River,-81.58937173357,43.55071776370
08004000902,Bayfield River,-81.43031135842,43.54496976369
08004001002,Bayfield River,-81.58100735856,43.56564801371
08004001102,Silver Creek,-81.38502560838,43.54977376370
08005600102,Maitland River,-81.70049673367,43.75224276388
08005600202,Blyth Brook,-81.44591685844,43.74886951388
08005600302,Maitland River,-81.35349723335,43.89549763902
08005600402,Maitland River,-81.15991998317,43.86860001399
08005600502,Wallace Drain,-80.88728910792,43.81470313894
16008701102,Beaver Creek,-81.14848423316,42.70565551291
16008701202,Kettle Creek,-81.21420235822,42.73648913794
16008701302,Dodd Creek,-81.21738835822,42.78550276298
16008701402,Dodd Creek Tributary,-81.21955273323,42.86455651306
16008701502,Kettle Creek,-81.17260573318,42.81367438801
16008701602,Kettle Creek,-81.21384773322,42.77790338798
16009700102,Catfish Creek,-81.01538823304,42.66159463787
16009700202,Catfish Creek,-81.00883598303,42.77397313797
16009700302,Catfish Creek,-81.04583523306,42.70245651291
16009700402,Catfish Creek West,-81.07701198309,42.79065438799
16009700502,Catfish Creek,-81.04292435806,42.77555051297
16009700602,Catfish Creek,-80.93161523296,42.79258451299
16009700702,Catfish Creek,-80.83512485787,42.84479138804
16010900102,Big Otter Creek,-80.80702948284,42.64895876286
16010900202,Big Otter Creek,-80.79280873283,42.68671813789
17002601802,Madoc Creek,-77.47562547974,44.48315051457
17002601902,Moira River,-77.60303822986,44.56276838964
17002602002,Lily Creek,-77.60942247986,44.50165001458
17002602102,Palliser Creek,-77.43289422970,44.24241088934
17002602202,Palliser Creek,-77.53088560479,44.22482601432
17003100102,Salmon River,-77.22939822951,44.19623538930
17003100202,Salmon River,-77.20959310449,44.20747138931
17003500102,Napanee River,-76.97409997927,44.21674001432
17003500202,Napanee River,-76.92817497923,44.27770201437
17003500302,Napanee River,-76.83414160414,44.33626713943
17003500402,Napanee River,-76.87527760418,44.32345001442
17003700102,Wilton Creek,-76.89612797920,44.20784576431
17003700202,Wilton Creek,-76.67747172900,44.40308763949
17003700302,Wilton Creek,-76.84913760416,44.23924551434
17003700402,Wilton Creek,-76.80976085412,44.26415876436
18000010002,Ottawa River,-75.62559197802,45.47351326549
18000010102,Ottawa River,-75.62566435302,45.47486639049
18000010202,Ottawa River,-75.62560997802,45.47462001549
18000010302,Ottawa River,-75.62565535302,45.47405839049
18000010402,Ottawa River,-75.68021485307,45.46030101548
18000010502,Ottawa River,-75.68018235307,45.45970464047
18000012083,Ottawa River,-75.70271460309,45.42950614045
18000012202,Ottawa River,-75.70695560309,45.43077139045
18000012302,Ottawa River,-75.70616397809,45.43058014045
18000012402,Ottawa River,-75.70488247809,45.43021201545
18000012502,Ottawa River,-75.70350822809,45.42984451545
18000012602,Ottawa River,-75.70241160309,45.42941001545
18000013002,Ottawa River,-75.71828297810,45.42112776544
18000013102,Ottawa River,-75.71989122810,45.42367664044
18000013202,Ottawa River,-75.71994997810,45.42389001544
18000013302,Ottawa River,-75.73134972811,45.41435601543
18000014002,Ottawa River,-75.76110185314,45.41062239043
18000014102,Ottawa River,-75.75908572814,45.40948564043
04001307102,Reynolds Creek,-80.90077273293,42.92033376311
04001307202,Cedar Creek,-80.73438323277,43.06936101325
04001307302,Newbiggin Creek,-81.66988373364,42.71793863792
04001307502,Thames River,-81.66385448364,42.69906876290
04001307602,School House Drain,-80.87330573290,43.38819551355
04001308002,South Thames River,-80.69161523273,43.21543363838
04002700102,Sydenham River,-82.38780610931,42.59197501280
04002700183,Sydenham River,-82.38763185931,42.59179038780
04002700202,Sydenham River,-82.38742660931,42.59157263780
04002700302,Bear Creek,-82.14681098409,42.86966613806
04002700402,Bear Creek,-82.16923398411,42.86419763806
04002700502,Sydenham River,-82.26676210920,42.59046313780
04002700602,Sydenham River,-82.12910335907,42.58912776280
04002700702,Sydenham River,-81.66791098364,42.93126913812
04002700802,Bear Creek,-82.34158173427,42.76407738796
04002700902,Black Creek,-82.17194085911,42.78694901299
04002701002,Bear Creek,-82.12343873407,42.89756501309
04002701102,Brown Creek,-81.86778185883,42.93123026312
04002701202,Sydenham River,-81.85140985881,42.83087763803
04002701302,Unnamed Ditch,-81.58144148356,42.96845188815
04002701402,Bear Creek,-82.11880410906,42.90589201310
05000300102,Frenchman Creek,-78.92731185609,42.94266701313
05000400102,Miller Creek,-78.97533123114,42.95531251314
05000500102,Baker Creek,-79.00816835617,42.97268863816
05000600102,Black Creek,-79.02354310618,42.98087276317
05000600202,Black Creek,-79.02196435618,42.96335063815
05000900102,Usshers Creek,-79.02264835618,43.05105076323
06000100102,One Mile Creek,-79.09261223124,43.26079188843
06000200102,Two Mile Creek,-79.09567448125,43.25380063842
06000300102,Four Mile Creek,-79.12593485628,43.25323888842
06000300202,Four Mile Creek,-79.11941798127,43.21051476338
06000300302,Four Mile Creek,-79.10972910626,43.18072488835
06000300402,Four Mile Creek,-79.10183523125,43.16585101334
06000300502,Four Mile Creek,-79.13532760628,43.23320913840
06000500102,Six Mile Creek,-79.16334473131,43.23370763840
06001000102,Eight Mile Creek,-79.18288910633,43.22499251339
06001400102,Welland Ship Canal,-79.21235823136,43.21670701339
06001400202,Welland Ship Canal,-79.24864835639,42.88637463808
06001700102,Twelve Mile Creek,-79.26580248141,43.20139038837
06001700202,Twelve Mile Creek,-79.26031873140,43.16011901333
06001700302,Old Welland Canal,-79.24196073138,43.15506901333
06001700402,Twelve Mile Creek,-79.25094860639,43.13345213831
06001700501,Gibson Lake,-79.22792873137,43.09987151328
06001700602,Shriners Creek,-79.16262010631,43.10444313828
06001700702,Twelve Mile Creek,-79.27483360641,43.11499763829
06001700802,Twelve Mile Creek,-79.26467398140,43.10963213829
06001700902,Old Welland Canal,-79.22257498137,43.14789951332
06001900102,Fifteen Mile Creek,-79.31474748145,43.15386388833
06002000102,Sixteen Mile Creek,-79.33456585647,43.15364038833
06002400102,Twenty Mile Creek,-79.37448548151,43.15201751333
06002400202,Twenty Mile Creek,-79.53671235666,43.09141476327
06002400302,North Creek,-79.54110123166,43.07922788826
06002400402,Twenty Mile Creek,-79.51261460664,43.07876688826
06002400502,Twenty Mile Creek,-79.74527673185,43.13417738831
06002400602,Twenty Mile Creek,-79.52522048165,43.07949013826
06002600102,Vineland Creek,-79.40056673153,43.18656376336
06003300102,Thirty Mile Creek,-79.49737710662,43.18922676336
06003800102,Forty Mile Creek,-79.55697698168,43.20004851337
06005000102,Stoney Creek,-79.74318498185,43.24255976341
06005200101,Burlington Canal,-79.79535260690,43.29911638846
06005400102,Rambo Creek,-79.79042835689,43.32715951349
06006000102,Bronte Creek,-79.71412398182,43.39203313855
06006000202,Bronte Creek,-79.83195210693,43.42501538858
06006000302,Mountsberg Creek,-80.03253373212,43.44305138860
06006000402,Mountsberg Creek,-80.07300285716,43.46886051362
06006000502,Bronte Creek,-79.96071660705,43.39778551355
06006000602,Indian Creek,-79.83793223194,43.45399538861
06006100102,Fourteen Mile Creek,-79.72771098184,43.42223451358
06006100202,Fourteen Mile Creek,-79.75738673186,43.42429576358
06006300102,Oakville Creek,-79.67125023178,43.44293476360
06006300202,Oakville Creek,-79.86330960696,43.50481201365
06006300302,Oakville Creek,-79.93637535703,43.55121488870
06006300402,Oakville Creek,-79.94910048204,43.56068401371
06006300502,Oakville Creek,-79.94953548204,43.56520626371
06006300602,Oakville Creek,-79.94611210704,43.57605851372
06006300702,Oakville Creek,-79.94111398203,43.58967563873
06006300802,Oakville Creek,-79.95808660705,43.50780101366
06006300902,Oakville Creek,-79.93154948203,43.51390151366
06006301002,Oakville Creek,-79.95219635705,43.50115226365
06006301102,East Oakville Creek,-79.77659048188,43.49908113865
06006800102,Sheridan Creek,-79.61543248173,43.51593351366
06007600102,Credit River,-79.58665698170,43.55076726370
06007600302,Credit River,-79.85627810696,43.64721276379
06007600402,Silver Creek,-79.86622285696,43.64635938879
06007600502,Black Creek,-80.02209310711,43.62759438877
06007600602,Credit River,-80.06325348215,43.90965438903
06007600802,Black Creek,-80.01039810710,43.62923288877
06007600902,Credit River Erin Branch,-80.07335735716,43.77204388890
06007601002,Credit River,-79.93099773203,43.72381351386
06007601202,Silver Creek,-79.96372760706,43.67765538881
06007601302,Credit River,-79.92696273202,43.66862101381
06007601502,West Credit River,-80.03480098212,43.78373676391
06007601602,Fletchers Creek,-79.74145535685,43.65858538880
06007601702,Credit River,-79.73326498184,43.62214888876
06007601802,Credit River,-80.04821260713,43.85620613898
06007601902,Credit River,-80.08416673217,43.92715363905
06007602102,Orangeville Creek,-80.08706585717,43.91713776404
06007602202,Silver Creek,-79.88616560698,43.63747426378
06007602302,Credit River,-80.06330648215,43.88846163901
06007602402,Credit River,-80.05252635714,43.90183088902
06007603802,West Credit River,-80.07834035716,43.79555013892
06008000102,Etobicoke Creek,-79.54637823167,43.58893613873
06008000202,Etobicoke Creek West,-79.67343810679,43.67603001381
06008000302,Etobicoke Creek,-79.58571948170,43.63786213878
06008000402,Etobicoke Creek,-79.83929210694,43.74456201388
06008200102,Mimico Creek,-79.48194335661,43.62198863876
06008200202,Mimico Creek,-79.56929498169,43.67286488881
06008200302,Mimico Creek,-79.49287135662,43.62847488877
06008300102,Humber River,-79.47329635660,43.63304563877
06008300202,Humber River West,-79.62831823174,43.73686613887
06008300302,Humber River,-79.59121348171,43.78020988891
06008300402,Humber River East,-79.58105773170,43.79806763893
06008300502,Humber River,-79.71736560683,43.88640088901
06008300602,Humber River Tributary,-79.55816260668,43.86423776399
06008300702,Humber River Tributary,-79.55543998168,43.87197376400
06008300802,Humber River,-79.53937410666,43.71106038885
06008300902,Cold Creek,-79.71795598183,43.88810001401
06008301002,Humber River East,-79.62788910674,43.90472413903
06008301102,Humber River East,-79.55451235667,43.92475101405
06008301202,Black Creek,-79.50532260663,43.67484451381
06008301302,Humber River,-79.88775423199,43.97032276409
06008301402,Humber River West,-79.72517135683,43.82161551395
06008301502,Humber River,-79.60033260672,43.72766626386
06008301602,Humber River,-79.60020598172,43.72771001386
06008301702,Salt Creek,-79.70986098182,43.78942876392
06008301802,Humber River,-79.80320748191,43.92614413905
06008301902,Humber River,-79.49132860662,43.65143463879
06008302002,Humber River,-79.62750773174,43.81157551394
06008302102,Humber River East,-79.59005623171,43.81930763895
06008302202,Humber River West,-79.55399398167,43.72964963886
06008304302,Trib. to Cold Creek West,-79.75099748186,43.92405401404
06008304402,Cold Creek,-79.71142998182,43.90855063903
08012301202,South Saugeen River,-81.01014560803,44.11438438922
08012301302,Carrick Creek,-81.01904235804,44.11346876422
08012301402,Rocky Saugeen River,-80.86354760789,44.21132076431
08012301502,Saugeen River,-80.79913610783,44.18002188928
08012301602,South Saugeen River,-80.76678373280,43.95423676407
08012301783,Saugeen River,-81.36567760836,44.49958201458
08012301802,Teeswater River,-81.22958223323,43.97929013910
08012301902,Little Mill Creek,-81.36155185836,44.36344676445
08012302002,North Saugeen River,-81.07600010809,44.30530538940
08012302102,North Saugeen River,-81.12116060813,44.29604751439
08012302202,Saugeen River,-80.63153535768,44.20900238931
08012302302,Saugeen River,-80.60501473265,44.18958301429
08012302402,Saugeen River,-80.62801260767,44.19221851429
08012302502,Saugeen River,-80.60501248265,44.18958338929
06008304502,Cold Creek,-79.70779185682,43.90589601403
06008304602,Humber River,-79.54892473167,43.73295351387
06008304902,W Trib to Humber River,-79.60401723172,43.78087926391
06008305002,E Trib to Humber River,-79.60315810672,43.78075038891
06008306002,Humber River,-79.71737098183,43.88639901401
06008310002,Humber River,-79.57969848170,43.76247651389
06008310102,Humber River,-79.52076610664,43.69899051383
06008500102,Don River,-79.34726573148,43.65075276379
06008500202,Don River West,-79.42999160656,43.75729013889
06008500302,Don River East,-79.39687998153,43.80312626393
06008500402,Don River West,-79.48313110661,43.80386488893
06008500502,German Mills Creek,-79.42789685656,43.85432613898
06008500602,German Mills Creek,-79.42806148156,43.87131188900
06008500702,German Mills Creek,-79.42866535656,43.87210463900
06008500802,German Mills Creek,-79.42922723156,43.87305426400
06008500902,German Mills Creek,-79.42948373156,43.87536588900
06008501002,German Mills Creek,-79.43088748156,43.85916251398
06008501102,German Mills Creek,-79.40822573154,43.84658713897
06008501202,German Mills Creek,-79.42852473156,43.85565126398
06008501302,Don River,-79.36559623150,43.68031213882
06008501402,Don River,-79.36213573150,43.68847163883
06008501502,German Mills Creek,-79.37174023150,43.80865176394
06009400102,Highland Creek,-79.14515148129,43.76712551390
06009400202,Highland Creek,-79.16791573131,43.77987688891
06009700102,Rouge River,-79.11816873127,43.79449351392
06009700202,Rouge River,-79.25865423140,43.86875926399
06009700302,Rouge River,-79.23325335638,43.85845638898
06009700502,Rouge River,-79.13385848128,43.80650751393
06009700602,Little Rouge Creek,-79.20008460634,43.84830938897
06009700702,Little Rouge Creek,-79.20441685635,43.85933038898
06009700802,Little Rouge Creek,-79.20286685635,43.88597363901
06009700902,Little Rouge Creek,-79.27052160641,43.91988963904
06009701002,Little Rouge Creek,-79.18047235633,43.83038163896
06009701102,Rouge River,-79.15978098131,43.81085851394
06009701202,Rouge River,-79.19965148134,43.82751126395
06009701302,Little Rouge Creek,-79.15676460630,43.81368113894
06009701402,Rouge River,-79.22776610637,43.84209651397
06009701502,Little Rouge Creek,-79.19533310634,43.86861988899
06009701602,Little Rouge Creek,-79.21636473136,43.90810763903
06009701702,Little Rouge Creek,-79.24298098138,43.91091388903
06009900102,Petticoat Creek,-79.14780060630,43.83429288896
06010400102,Duffins Creek,-79.03983860620,43.83918988897
06010400202,Duffins Creek,-79.06856873122,43.90872113903
06010400302,Duffins Creek,-79.03631998119,43.83254876396
06010400502,Duffins Creek,-79.06191185622,43.85294788898
06010400602,Duffins Creek,-79.05901598121,43.89140076401
06010400702,Duffins Creek,-79.07382473123,43.92867538905
06010400802,Mitchell Creek,-79.12565398128,43.96144701408
06010400902,West Duffins Creek,-79.13304098128,43.87131788900
06010401002,West Duffins Creek,-79.18111535633,43.90173838902
06010401102,Stouffville Creek,-79.24266973138,43.96726663908
06010401202,Stouffville Creek,-79.25397935639,43.98911663911
06010401302,West Duffins Creek,-79.08610998124,43.84981576398
06010401402,West Duffins Creek,-79.17945685633,43.91576288904
06010401502,Reesor Creek,-79.20092098135,43.93562801406
06010401602,Reesor Creek,-79.20783273135,43.95440576407
06010401702,West Duffins Creek,-79.18909710633,43.95863663908
06010401802,Wixon Creek,-79.18168035633,43.96030313908
06010401902,West Duffins Creek,-79.11045935626,43.86264138899
06010402002,West Duffins Creek,-79.19599973134,43.97642563909
06010402102,Wixon Creek,-79.17578685632,43.98099376410
06010402202,Ganateskiagon Creek,-79.09886723125,43.88236451401
06010402302,Ganateskiagon Creek,-79.08601360624,43.86687201399
06010402402,Ganateskiagon Creek,-79.08098960623,43.86285063899
06010402502,West Duffins Creek,-79.07581985623,43.85091976398
06010402602,Urfe Creek,-79.07429473123,43.86966251399
06010402702,Duffins Creek,-79.06518285622,43.87148426400
06010402802,Brougham Creek,-79.07291785623,43.90775563903
06010402902,Mitchell Creek,-79.08526010624,43.95051113907
06010403002,Mitchell Creek,-79.10396835626,43.95976801408
06010403102,Duffins Creek,-79.08126973123,43.96499588908
06010403202,Duffins Creek,-79.07836060623,43.98428688910
06010403302,Mitchell Creek Tributary,-79.15650298130,43.97252726409
06010403402,West Duffins Creek,-79.19336860634,43.96774888909
06010403502,West Duffins Creek,-79.19369035634,43.97384563909
06010403602,West Duffins Creek,-79.20043435634,43.99471301411
06010403702,Reesor Creek,-79.20343035635,43.93716151406
14001902201,Quirke Tailings Control,-82.68931998459,46.50116001644
14001902301,Pronto Effluent,-82.69701485960,46.20196864117
14001902401,Bud Lake Tailings,-82.67866998458,46.50446001645
14001902502,Serpent River Tributary,-82.54241885946,46.51011714145
14001902609,Serpent River Tributary,-82.53898948445,46.50547289145
14001902701,Elliot Lake,-82.66361848457,46.38922976634
14001902802,Sheriff Creek,-82.62962398454,46.40475314135
14001902902,Seepage Canal,-82.58964135950,46.37709939133
14001903001,Dunlop Lake,-82.65544248456,46.48420076643
14001903101,Quirke Lake,-82.56949448448,46.46822164141
14001903201,Quirke Lake,-82.52687960944,46.48753714143
14001903301,Quirke Lake,-82.52745535944,46.47315239142
14001903401,Quirke Lake,-82.58712710950,46.49220439144
14001903501,Whiskey Lake,-82.35123798428,46.40596489136
14001903601,McCabe Lake,-82.56917598448,46.42209039137
14001903701,Camp Lake,-82.44113160936,46.23422314120
14001903801,Serpent Harbour,-82.67853598458,46.19838739116
18207015002,South Nation River,-75.58635535298,44.77975063984
18208001002,Riviere de la Petite Nation,-75.12630997755,45.60543001561
18224001002,Blanche River,-75.21540997763,45.59945001560
18697500702,Montreal River,-80.32998198240,47.73150489259
18737000102,Farr Creek,-79.63063310675,47.42171439230
18737000201,Cobalt Lake,-79.68421160680,47.39503751728
18737000301,Sasaginaga Lake,-79.69425235680,47.40072426728
18745000102,Wabi Creek,-79.68812398180,47.52092276739
18771000101,Larder Lake,-79.72065110683,48.09042164292
18771000201,Larder Lake,-79.62840048174,48.10221039294
18771000301,Larder Lake,-79.71425735682,48.09476764293
18771000402,Blanche River,-80.01802723211,47.99467289284
18771000502,Blanche River,-80.10360860719,48.10822339294
18771000602,Murdock Creek,-80.05572710714,48.10400926794
18771000702,Larder River,-79.76037448187,47.88371239273
18771000820,Blanche River,-80.10363835719,48.10835026794
18771000902,Blanche River,-80.06945423215,48.02975414287
18771001002,Amikougami Creek,-80.08915935717,48.11893339295
18771001102,Alligator Creek,-79.88844473199,47.83928176769
18771001202,Alligator Creek,-79.86795635697,47.84359576769
18771001302,Blanche River,-79.54185685666,47.60984576748
18771001402,Wright Creek,-79.53875948166,47.60986051748
19000100102,Winnipeg River,-94.49910349559,49.76956501949
19000100202,Winnipeg River,-94.51286899561,49.78487901950
19000100302,Rainy River,-93.91460762005,48.63469051843
19000100402,Rainy River,-93.38816174456,48.60540589340
19000100502,Wabigoon River,-92.84273924405,49.78191551950
19000100602,Wabigoon River,-92.85294186906,49.79053401951
19000100702,English River,-93.45527199462,50.58337927025
19000100802,Troutlake River,-93.41545124458,50.82777839547
19000100902,Rainy River,-94.59239287068,48.72122376851
19000101002,Rainy River,-94.55245062064,48.71597501851
19000101102,Rainy River,-93.83178411997,48.62488176842
19000101202,Rainy River,-93.48527311965,48.54391264335
19000101302,Rainy River,-93.48525661965,48.54366076835
19000101402,Rainy River,-93.48522574465,48.54337164335
19000101502,Chukuni River,-93.72444986987,51.02460402066
19000101602,Balmer Creek,-93.73428024488,51.05307939568
19000101702,Snib Lake Creek,-93.85725137000,51.00365114564
19000101801,Red Lake,-93.82243611996,51.07146314570
19000101902,Quetico River,-92.17271311843,48.52563951833
19000102002,Namakan River,-92.16283861842,48.37184001819
19000102102,Maligne River,-91.86024336814,48.38315339320
19000102202,Minn Lake Outlet,-91.90467424318,48.35438001817
19000102302,Tuck River,-91.68183924297,48.17534501800
19000102402,Roland Lake Outlet,-91.88954124316,48.23839339306
19000102502,Agnes Lake Inlet,-91.36598874267,48.13093776796
19000102602,Agnes River,-91.31926836763,48.31383864313
19000102702,Namakan River,-91.31508686763,48.10262989294
19000102802,Maligne River,-91.05603324239,48.23167951806
06010403802,West Duffins Creek,-79.17495585632,43.94361113906
06010404002,West Duffins Creek,-79.17271510632,43.92406451404
06010404102,West Duffins Creek Tributary,-79.17104273132,43.92096926404
06010404202,Reesor Creek,-79.18883473133,43.92009963904
06010404302,West Duffins Creek,-79.16204810631,43.88734988901
06010404402,West Duffins Creek,-79.16770485631,43.89084263901
06010404502,West Duffins Creek,-79.15307835630,43.88143638900
06010404602,Urfe Creek,-79.08499135624,43.88343951401
06010404702,Urfe Creek,-79.11324860626,43.91709388904
06010404802,Brougham Creek,-79.10794948126,43.91841313904
06010404902,Ganateskiagon Creek,-79.13896710629,43.91149951403
06010405002,Brougham Creek,-79.10550160626,43.91634876404
06010405102,Brougham Creek,-79.08302948124,43.91448826404
06010405202,Brougham Creek Tributary,-79.08068285623,43.92514426405
06010405702,Urfe Creek,-79.10019610625,43.90143488902
06010409802,Trib. to w. Duffins Creek,-79.13745310629,43.87527476400
06010409902,Miller's Creek,-79.04509085620,43.84919613897
06010410802,Stouffville,-79.24263423138,43.96713451408
06010700102,Carruthers Creek,-78.99141760615,43.83168476396
06010800102,Lynde Creek,-78.96067785612,43.85667163898
06010800202,Lynde Creek,-78.96188898112,43.93360663905
06010800302,Lynde Creek,-78.95821910612,43.95426726407
06010800402,Lynde Creek,-78.96444585613,43.96217363908
06010900102,Pringle Creek,-78.93202460609,43.85634001398
06010900302,Pringle Creek,-78.92877660609,43.86022726399
06011100102,Oshawa Creek,-78.83083585600,43.86655551399
06011100202,Montgomery Creek,-78.82956685600,43.87122938900
06011200102,Harmony Creek,-78.82463498099,43.88719813901
06011200202,Farewell Creek,-78.82109998099,43.87990001400
06011200302,Farewell Creek,-78.82148323099,43.88073326400
06011600102,Bowmanville Creek,-78.67502098086,43.89429201402
06011600202,Soper Brook,-78.67232773085,43.89522813902
06011600302,Soper Brook,-78.66627998085,43.91251926403
06011700102,Wilmot Creek,-78.60388035579,43.90702801403
06011700202,Orono Creek,-78.61934198080,43.95709651408
06011700302,Wilmot Creek,-78.60870623079,43.91289538903
06011800102,Graham Creek,-78.58288085577,43.90606063903
06012900102,Ganaraska River,-78.29237698050,43.94788838907
06012900202,Ganaraska River,-78.43750385563,44.01504376413
06012900302,Ganaraska River,-78.29408848050,43.96955588909
06013000102,Gage Creek,-78.26639348048,43.95566151407
06013300102,Cobourg Creek,-78.18173673040,43.95868651408
06013300202,Cobourg Creek,-78.19941148041,43.99763438911
06013300302,Cobourg Creek,-78.19855798041,44.00733488912
06013300402,Cobourg Creek,-78.17994310539,43.95586776407
06013900102,Brookside Creek,-78.07344210530,43.98711201410
06013900202,Brookside Creek,-78.07285310529,43.98138451410
06014100102,Grafton Creek,-78.02390898025,43.97234263909
06014200102,Shelter Valley Brook,-78.00609885523,43.97636463909
08005600602,Little Maitland River,-80.88728948292,43.81470388894
08005600702,North Maitland River,-80.89300173292,43.90378913903
08005600802,North Maitland River,-80.84942273288,43.85293813898
08005600902,Middle Maitland River,-81.02807098305,43.73036838886
